"Time [us]","Current(w1) [A]","Current(w2) [A]","Current(w3) [A]","Current(w4) [A]"
0.56,-0.368124552684678,0.307451463935322,0.427245382257699,-0.368124552684678
0.57,-0.425779291565073,0.355065616883864,0.49366476415317,-0.425779291565073
0.58,-0.481753674101715,0.401283250264771,0.558145937735541,-0.481753674101715
0.59,-0.535826794978996,0.445921944892072,0.620434405557534,-0.535826794978996
0.6,-0.587785252292473,0.488805513521154,0.68028432409101,-0.587785252292473
0.61,-0.637423989748689,0.529764696180955,0.737459474026803,-0.637423989748689
0.62,-0.684547105928688,0.568637828116065,0.791734192479155,-0.684547105928688
0.63,-0.728968627421411,0.605271477807737,0.842894263578438,-0.728968627421411
0.64,-0.770513242775789,0.639521052441717,0.890737763878086,-0.770513242775789
0.65,-0.809016994374947,0.671251368532804,0.935075859220347,-0.809016994374947
0.66,-0.844327925502015,0.700337185443472,0.975733550016346,-0.844327925502015
0.67,-0.876306680043864,0.726663699578056,1.01255036183134,-0.876306680043864
0.68,-0.904827052466019,0.750126997486285,1.04538097869268,-0.904827052466019
0.69,-0.929776485888251,0.770634465902701,1.07409581670237,-0.929776485888251
0.7,-0.951056516295154,0.78810515726345,1.09858153524064,-0.951056516295154
0.710000000000001,-0.968583161128633,0.802470109144695,1.11874148436442,-0.968583161128633
0.720000000000001,-0.98228725072869,0.813672616410235,1.13449608638839,-0.98228725072869
0.730000000000001,-0.992114701314479,0.821668454983488,1.14578314955541,-0.992114701314479
0.740000000000001,-0.998026728428272,0.826426056359149,1.15255811385929,-0.998026728428272
0.750000000000001,-1,0.827926632184591,1.15479422662227,-1
0.760000000000001,-0.998026728428271,0.826164248396017,1.15248264818044,-0.998026728428271
0.770000000000001,-0.992114701314477,0.821145848638125,1.14563248691463,-0.992114701314477
0.780000000000001,-0.982287250728688,0.812891226822564,1.1342707629807,-0.982287250728688
0.790000000000001,-0.96858316112863,0.801432949006335,1.1184423019546,-0.96858316112863
0.800000000000001,-0.951056516295152,0.786816224893894,1.09820955774654,-0.951056516295152
0.810000000000001,-0.929776485888249,0.769098729347548,1.07365236605247,-0.929776485888249
0.820000000000001,-0.904827052466017,0.748350374827059,1.04486762970898,-0.904827052466017
0.830000000000001,-0.876306680043861,0.72465303540511,1.01196893559582,-0.876306680043861
0.840000000000001,-0.844327925502012,0.698100223689664,0.975086106937476,-0.844327925502012
0.850000000000001,-0.809016994374944,0.668796721718658,0.934364690606254,-0.809016994374944
0.860000000000001,-0.770513242775786,0.636858167475525,0.889965382849099,-0.770513242775786
0.870000000000001,-0.728968627421407,0.602410598468949,0.842063395027592,-0.728968627421407
0.880000000000001,-0.684547105928684,0.565589954346904,0.790847762203616,-0.684547105928684
0.890000000000001,-0.637423989748685,0.526541540375353,0.736520597018057,-0.637423989748685
0.900000000000001,-0.587785252292468,0.485419453990966,0.679296292114299,-0.587785252292468
0.910000000000001,-0.535826794978992,0.442385976632158,0.619400673967569,-0.535826794978992
0.920000000000001,-0.48175367410171,0.397610933293969,0.557070111685902,-0.48175367410171
0.930000000000001,-0.425779291565067,0.351271022301257,0.492550584145471,-0.425779291565067
0.940000000000001,-0.368124552684673,0.303549117944161,0.426096709212471,-0.368124552684673
0.950000000000001,-0.309016994374942,0.254633548770704,0.357970738916937,-0.309016994374942
0.960000000000001,-0.248689887164849,0.204717354315233,0.288441524427361,-0.248689887164849
0.970000000000001,-0.187381314585719,0.153997523265584,0.217783455013419,-0.187381314585719
0.980000000000001,-0.125333233564299,0.102674216019803,0.146275375157458,-0.125333233564299
0.99,-0.0627905195293133,0.0509499747758613,0.0741994841320357,-0.0627905195293133
1,-1.1331077795296e-15,-0.000971075854256573,0.00184022218285014,-1.1331077795296e-15
